GenTimestamp,/swerve/rotout,/swerve/txout,/swerve/tyout,/swerveMod/BL/setRotation,/swerveMod/BL/setSpeed,/swerveMod/BL/speed,/swerveMod/BR/setRotation,/swerveMod/BR/setSpeed,/swerveMod/BR/speed,/swerveMod/FL/setRotation,/swerveMod/FL/setSpeed,/swerveMod/FL/speed,/swerveMod/FR/setRotation,/swerveMod/FR/setSpeed,/swerveMod/FR/speed,NT:/LiveWindow/Ungrouped/navX-Sensor[4]/Value
17.712525,0,0.25,-0.15000000596046448,-0.26812147586667834,-0.2915475978088987,9.624453132460626,-0.26812147586667834,-0.2915475978088987,9.624453132460626,-0.26812147586667834,-0.2915475978088987,9.624453132460626,-0.26812147586667834,-0.2915475978088987,9.624453132460626,2.3362432458430907e-14
17.732515,0,0.15000000596046448,0.04999999329447746,0.45380119920655915,-0.15811388654253988,7.012272918294449,0.45380119920655915,-0.15811388654253988,7.012272918294449,0.45380119920655915,-0.15811388654253988,7.012272918294449,0.45380119920655915,-0.15811388654253988,7.012272918294449,1.954576637260702e-14
17.753507,0,0.15000000596046448,0.04999999329447746,0.26607613206788727,-0.15811388654253988,9.386306127966169,0.26607613206788727,-0.15811388654253988,9.386306127966169,0.26607613206788727,-0.15811388654253988,9.386306127966169,0.26607613206788727,-0.15811388654253988,9.386306127966169,1.7828266464579683e-14
17.7725,0,0.05000000819563866,0.14999999105930328,0.9870725070433366,-0.1581138771182182,10.314859045033023,0.9870725070433366,-0.1581138771182182,10.314859045033023,0.9870725070433366,-0.1581138771182182,10.314859045033023,0.9870725070433366,-0.1581138771182182,10.314859045033023,1.5411046191352723e-14
17.79249,0,0.05000000819563866,0.14999999105930328,0.6688237582640397,-0.1581138771182182,15.912458301815413,0.6688237582640397,-0.1581138771182182,15.912458301815413,0.6688237582640397,-0.1581138771182182,15.912458301815413,0.6688237582640397,-0.1581138771182182,15.912458301815413,1.032215779457656e-14
17.813459,0,-0.05000000074505806,0.2499999850988388,0.8095443557493027,-0.2549509612139665,18.921361166842576,0.8095443557493027,-0.2549509612139665,18.921361166842576,0.8095443557493027,-0.2549509612139665,18.921361166842576,0.8095443557493027,-0.2549509612139665,18.921361166842576,4.215492819587994e-15
17.83244,0,-0.15000000596046448,0.3499999940395355,0.5651782532047136,-0.38078865216260616,22.593126735548996,0.5651782532047136,-0.38078865216260616,22.593126735548996,0.5651782532047136,-0.38078865216260616,22.593126735548996,0.5651782532047136,-0.38078865216260616,22.593126735548996,-3.926727005891268e-15
17.853442,0,-0.15000000596046448,0.3499999940395355,0.07853350833166672,-0.38078865216260616,24.332196443485063,0.07853350833166672,-0.38078865216260616,24.332196443485063,0.07853350833166672,-0.38078865216260616,24.332196443485063,0.07853350833166672,-0.38078865216260616,24.332196443485063,-1.4104502105377701e-14
17.873422,0,-0.25,0.2499999850988388,0.004801003091465361,-0.3535533800565618,22.711996905395832,0.004801003091465361,-0.3535533800565618,22.711996905395832,0.004801003091465361,-0.3535533800565618,22.711996905395832,0.004801003091465361,-0.3535533800565618,22.711996905395832,-2.0211166656849792e-14
17.893413,0,-0.25,0.2499999850988388,-0.41016558016048776,-0.3535533800565618,20.74831546132704,-0.41016558016048776,-0.3535533800565618,20.74831546132704,-0.41016558016048776,-0.3535533800565618,20.74831546132704,-0.41016558016048776,-0.3535533800565618,20.74831546132704,-1.8175612653392043e-14
17.913418,0,-0.15000000596046448,0.04999999329447746,-0.27097702473567864,-0.15811388654253986,16.222947398964077,-0.27097702473567864,-0.15811388654253986,16.222947398964077,-0.27097702473567864,-0.15811388654253986,16.222947398964077,-0.27097702473567864,-0.15811388654253986,16.222947398964077,-1.5631168031487487e-14
17.933389,0,-0.05000000819563866,-0.05000000819563866,0.575925364048878,-0.0707106897090381,13.012255116358265,0.575925364048878,-0.0707106897090381,13.012255116358265,0.575925364048878,-0.0707106897090381,13.012255116358265,0.575925364048878,-0.0707106897090381,13.012255116358265,-1.1878114120002399e-14
17.953386,0,-0.05000000819563866,-0.05000000819563866,0.26264716580669045,-0.0707106897090381,15.663844686128488,0.26264716580669045,-0.0707106897090381,15.663844686128488,0.26264716580669045,-0.0707106897090381,15.663844686128488,0.26264716580669045,-0.0707106897090381,15.663844686128488,-8.061448034178513e-15
17.97338,0,-0,-0.15000000596046448,0.7276794234424244,-0.15000000596046448,16.018304199730114,0.7276794234424244,-0.15000000596046448,16.018304199730114,0.7276794234424244,-0.15000000596046448,16.018304199730114,0.7276794234424244,-0.15000000596046448,16.018304199730114,-5.008115758442467e-15
17.993376,0,-0,-0.15000000596046448,0.3395644942432057,-0.15000000596046448,19.40570631941128,0.3395644942432057,-0.15000000596046448,19.40570631941128,0.3395644942432057,-0.15000000596046448,19.40570631941128,0.3395644942432057,-0.15000000596046448,19.40570631941128,-9.370057398237178e-16
18.01339,0,0.10000000149011612,-0.15000000596046448,0.5288015223634943,-0.1802775695591734,19.93823824199606,0.5288015223634943,-0.1802775695591734,19.93823824199606,0.5288015223634943,-0.1802775695591734,19.93823824199606,0.5288015223634943,-0.1802775695591734,19.93823824199606,5.169659341043966e-15
18.032333,0,0.20000000298023224,-0.05000000819563866,0.8331982849590531,-0.20615528615986747,21.670862504998954,0.8331982849590531,-0.20615528615986747,21.670862504998954,0.8331982849590531,-0.20615528615986747,21.670862504998954,0.8331982849590531,-0.20615528615986747,21.670862504998954,1.3311879166523228e-14
18.053324,0,0.20000000298023224,-0.05000000819563866,0.32805988774225625,-0.20615528615986747,25.25693136511722,0.32805988774225625,-0.20615528615986747,25.25693136511722,0.32805988774225625,-0.20615528615986747,25.25693136511722,0.32805988774225625,-0.20615528615986747,25.25693136511722,1.127632431603253e-14
18.0733,0,0.20000000298023224,-0,0.06904459789357276,-0.20000000298023224,25.199612629090613,0.06904459789357276,-0.20000000298023224,25.199612629090613,0.06904459789357276,-0.20000000298023224,25.199612629090613,0.06904459789357276,-0.20000000298023224,25.199612629090613,7.205214615051136e-15
18.093298,0,0.20000000298023224,-0,-0.39977025195994287,-0.20000000298023224,23.440685919591843,-0.39977025195994287,-0.20000000298023224,23.440685919591843,-0.39977025195994287,-0.20000000298023224,23.440685919591843,-0.39977025195994287,-0.20000000298023224,23.440685919591843,-1.445894452446392e-15
18.113373,0,0.10000000894069672,-0,-0.7747168461982241,-0.10000000894069672,18.747279758206307,-0.7747168461982241,-0.10000000894069672,18.747279758206307,-0.7747168461982241,-0.10000000894069672,18.747279758206307,-0.7747168461982241,-0.10000000894069672,18.747279758206307,-5.517004259306905e-15
18.133324,0,7.450580596923828e-09,0.10000000149011612,0.5561654656611736,-0.1000000014901164,11.995691696176202,0.5561654656611736,-0.1000000014901164,11.995691696176202,0.5561654656611736,-0.1000000014901164,11.995691696176202,0.5561654656611736,-0.1000000014901164,11.995691696176202,-1.365922450830264e-14
18.153314,0,7.450580596923828e-09,0.10000000149011612,0.26403594905961114,-0.1000000014901164,14.60639197582342,0.26403594905961114,-0.1000000014901164,14.60639197582342,0.26403594905961114,-0.1000000014901164,14.60639197582342,0.26403594905961114,-0.1000000014901164,14.60639197582342,-1.6712556360522213e-14
18.173266,0,-0,0.20000000298023224,-0.037222063592786014,-0.20000000298023224,15.062902440179608,-0.037222063592786014,-0.20000000298023224,15.062902440179608,-0.037222063592786014,-0.20000000298023224,15.062902440179608,-0.037222063592786014,-0.20000000298023224,15.062902440179608,-2.180144391026543e-14
18.193252,0,-0,0.20000000298023224,-0.30710808043848914,-0.20000000298023224,13.494327567883827,-0.30710808043848914,-0.20000000298023224,13.494327567883827,-0.30710808043848914,-0.20000000298023224,13.494327567883827,-0.30710808043848914,-0.20000000298023224,13.494327567883827,-2.4854777456550896e-14
18.213239,0,-0.05000000074505806,0.30000001192092896,-0.3476669571000315,-0.3041381383961297,10.285286098925381,-0.3476669571000315,-0.3041381383961297,10.285286098925381,-0.3476669571000315,-0.3041381383961297,10.285286098925381,-0.3476669571000315,-0.3041381383961297,10.285286098925381,-2.892588715753229e-14
18.233224,0,-0.15000000596046448,0.30000001192092896,-0.19098702173064908,-0.3354102099529722,7.090927111352354,-0.19098702173064908,-0.3354102099529722,7.090927111352354,-0.19098702173064908,-0.3354102099529722,7.090927111352354,-0.19098702173064908,-0.3354102099529722,7.090927111352354,-2.7908109308770468e-14
18.25323,0,-0.15000000596046448,0.30000001192092896,-0.2951778481466647,-0.3354102099529722,5.209561030113871,-0.2951778481466647,-0.3354102099529722,5.209561030113871,-0.2951778481466647,-0.3354102099529722,5.209561030113871,-0.2951778481466647,-0.3354102099529722,5.209561030113871,-2.9434774387847307e-14
18.272239,0,-0.15000000596046448,0.10000000894069672,0.16782734351679096,-0.18027757369201194,2.8069683652025184,0.16782734351679096,-0.18027757369201194,2.8069683652025184,0.16782734351679096,-0.18027757369201194,2.8069683652025184,0.16782734351679096,-0.18027757369201194,2.8069683652025184,-2.968921969707071e-14
18.29319,0,-0.15000000596046448,0.10000000894069672,0.09450504737421284,-0.18027757369201194,3.6661770993780647,0.09450504737421284,-0.18027757369201194,3.6661770993780647,0.09450504737421284,-0.18027757369201194,3.6661770993780647,0.09450504737421284,-0.18027757369201194,3.6661770993780647,-2.9434774387847307e-14
18.313175,0,-0.05000000819563866,-0.04999999329447746,1.3885714291992812,-0.07071067917232675,3.9667835416288617,1.3885714291992812,-0.07071067917232675,3.9667835416288617,1.3885714291992812,-0.07071067917232675,3.9667835416288617,1.3885714291992812,-0.07071067917232675,3.9667835416288617,-2.892588715753229e-14
18.333158,0,-0,-0.14999999105930328,-1.2229749322451227,0.14999999105930328,12.767543486836296,-1.2229749322451227,0.14999999105930328,12.767543486836296,-1.2229749322451227,0.14999999105930328,12.767543486836296,-1.2229749322451227,0.14999999105930328,12.767543486836296,-2.841699823315138e-14
18.353152,0,-0,-0.14999999105930328,-1.294729387811529,0.14999999105930328,3.587734260401671,-1.294729387811529,0.14999999105930328,3.587734260401671,-1.294729387811529,0.14999999105930328,3.587734260401671,-1.294729387811529,0.14999999105930328,3.587734260401671,-2.6890331460008646e-14
18.372144,0,0.05000000074505806,-0.04999999329447746,-0.4041637609922617,0.0707106739039701,-5.258389828012088,-0.4041637609922617,0.0707106739039701,-5.258389828012088,-0.4041637609922617,0.0707106739039701,-5.258389828012088,-0.4041637609922617,0.0707106739039701,-5.258389828012088,-2.5999776265858525e-14
18.39315,0,0.05000000074505806,-0.04999999329447746,-0.2549747656309336,0.0707106739039701,-7.459447259428302,-0.2549747656309336,0.0707106739039701,-7.459447259428302,-0.2549747656309336,0.0707106739039701,-7.459447259428302,-0.2549747656309336,0.0707106739039701,-7.459447259428302,-2.6508665190239436e-14
18.413134,0,0.15000000596046448,-0,0.7001048723329717,0.15000000596046448,-8.484133788234107,0.7001048723329717,0.15000000596046448,-8.484133788234107,0.7001048723329717,0.15000000596046448,-8.484133788234107,0.7001048723329717,0.15000000596046448,-8.484133788234107,-2.7526443039001258e-14
18.43311,0,0.25,-0,0.7626201311220342,0.25,-3.125808949728797,0.7626201311220342,0.25,-3.125808949728797,0.7626201311220342,0.25,-3.125808949728797,0.7626201311220342,0.25,-3.125808949728797,-2.854422088776308e-14
18.453105,0,0.25,-0,0.7191478410829717,0.25,2.1736825118646865,0.7191478410829717,0.25,2.1736825118646865,0.7191478410829717,0.25,2.1736825118646865,0.7191478410829717,0.25,2.1736825118646865,-2.8798666196986483e-14
18.473107,0,0.3500000238418579,-0,0.584725538836878,0.3500000238418579,6.721160657211643,0.584725538836878,0.3500000238418579,6.721160657211643,0.584725538836878,0.3500000238418579,6.721160657211643,0.584725538836878,0.3500000238418579,6.721160657211643,-2.854422088776308e-14
18.493077,0,0.3500000238418579,-0,0.3850566545595342,0.3500000238418579,9.983425279751621,0.3850566545595342,0.3500000238418579,9.983425279751621,0.3850566545595342,0.3500000238418579,9.983425279751621,0.3850566545595342,0.3500000238418579,9.983425279751621,-2.7526443039001258e-14
18.513065,0,0.25,0.10000000149011612,0.5326948422301498,0.26925824091014045,11.643478456940787,0.5326948422301498,0.26925824091014045,11.643478456940787,0.5326948422301498,0.26925824091014045,11.643478456940787,0.5326948422301498,0.26925824091014045,11.643478456940787,-2.7271997729777855e-14
18.533054,0,0.15000000596046448,0.20000000298023224,0.7968756338335794,0.2500000059604645,14.130474496900694,0.7968756338335794,0.2500000059604645,14.130474496900694,0.7968756338335794,0.2500000059604645,14.130474496900694,0.7968756338335794,0.2500000059604645,14.130474496900694,-2.5618109996089315e-14
18.553061,0,0.15000000596046448,0.20000000298023224,0.4340826650835794,0.2500000059604645,18.139659608481715,0.4340826650835794,0.2500000059604645,18.139659608481715,0.4340826650835794,0.2500000059604645,18.139659608481715,0.4340826650835794,0.2500000059604645,18.139659608481715,-2.103811137072701e-14
18.573028,0,0.05000000819563866,0.30000001192092896,0.5243125296527111,0.3041381396209976,19.406194675793593,0.5243125296527111,0.3041381396209976,19.406194675793593,0.5243125296527111,0.3041381396209976,19.406194675793593,0.5243125296527111,0.3041381396209976,19.406194675793593,-1.3913668970493096e-14
18.593034,0,0.05000000819563866,0.30000001192092896,0.10119393834411738,0.3041381396209976,21.155982684595926,0.10119393834411738,0.3041381396209976,21.155982684595926,0.10119393834411738,0.3041381396209976,21.155982684595926,0.10119393834411738,0.3041381396209976,21.155982684595926,-6.789226146742709e-15
18.613021,0,-0.05000000074505806,0.40000003576278687,-0.008586741520701935,0.4031129229939628,19.96413163955003,-0.008586741520701935,0.4031129229939628,19.96413163955003,-0.008586741520701935,0.4031129229939628,19.96413163955003,-0.008586741520701935,0.4031129229939628,19.96413163955003,-2.7181162340030778e-15
18.632037,0,-0.15000000596046448,0.5000000596046448,-0.2045602106405724,0.52201538424915,18.15364673750086,-0.2045602106405724,0.52201538424915,18.15364673750086,-0.2045602106405724,0.52201538424915,18.15364673750086,-0.2045602106405724,0.52201538424915,18.15364673750086,
18.652989,0,-0.15000000596046448,0.5000000596046448,-0.5087823175741661,0.52201538424915,15.210955190057176,-0.5087823175741661,0.52201538424915,15.210955190057176,-0.5087823175741661,0.52201538424915,15.210955190057176,-0.5087823175741661,0.52201538424915,15.210955190057176,-6.825613305728214e-16
18.672996,0,-0.25,0.40000003576278687,-0.45208903376811094,0.47169908692961315,10.522277782773603,-0.45208903376811094,0.47169908692961315,10.522277782773603,-0.45208903376811094,0.47169908692961315,10.522277782773603,-0.45208903376811094,0.47169908692961315,10.522277782773603,-2.7181162340030778e-15
18.692961,0,-0.25,0.40000003576278687,-0.5844666582798297,0.47169908692961315,6.619064609139775,-0.5844666582798297,0.47169908692961315,6.619064609139775,-0.5844666582798297,0.47169908692961315,6.619064609139775,-0.5844666582798297,0.47169908692961315,6.619064609139775,
18.712971,0,-0.25,0.20000000298023224,-0.29074224559113304,0.32015621373337877,2.1865280844194945,-0.29074224559113304,0.32015621373337877,2.1865280844194945,-0.29074224559113304,0.32015621373337877,2.1865280844194945,-0.29074224559113304,0.32015621373337877,2.1865280844194945,
18.732942,0,-0.15000000596046448,7.450580596923828e-09,0.3824269989573068,0.15000000596046467,0.07874371737532693,0.3824269989573068,0.15000000596046467,0.07874371737532693,0.3824269989573068,0.15000000596046467,0.07874371737532693,0.3824269989573068,0.15000000596046467,0.07874371737532693,-3.163394042836375e-15
18.75293,0,-0.15000000596046448,7.450580596923828e-09,0.3305928925119943,0.15000000596046467,2.5916253103305964,0.3305928925119943,0.15000000596046467,2.5916253103305964,0.3305928925119943,0.15000000596046467,2.5916253103305964,0.3305928925119943,0.15000000596046467,2.5916253103305964,-3.165381817405344e-15
18.77291,0,-0.05000000819563866,-0.09999999403953552,1.3468983698860555,0.11180339720898946,4.542209638042227,1.3468983698860555,0.11180339720898946,4.542209638042227,1.3468983698860555,0.11180339720898946,4.542209638042227,1.3468983698860555,0.11180339720898946,4.542209638042227,-3.4198262795957996e-15
18.7929,0,-0.05000000819563866,-0.09999999403953552,1.0865452815071492,0.11180339720898946,13.017834248090256,1.0865452815071492,0.11180339720898946,13.017834248090256,1.0865452815071492,0.11180339720898946,13.017834248090256,1.0865452815071492,0.11180339720898946,13.017834248090256,-5.07371464855905e-15
18.81291,0,0.05000000074505806,-0.19999998807907104,1.414503020435852,0.20615526989658636,19.033392237538862,1.414503020435852,0.20615526989658636,19.033392237538862,1.414503020435852,0.20615526989658636,19.033392237538862,1.414503020435852,0.20615526989658636,19.033392237538862,-6.727603229280538e-15
18.832922,0,0.15000000596046448,-0.09999999403953552,-1.522904915808283,-0.18027756542633505,26.68136914878332,-1.522904915808283,-0.18027756542633505,26.68136914878332,-1.522904915808283,-0.18027756542633505,26.68136914878332,-1.522904915808283,-0.18027756542633505,26.68136914878332,-1.334315670513354e-14
18.852914,0,0.15000000596046448,-0.09999999403953552,1.3326312192268333,0.18027756542633505,14.302960577924804,1.3326312192268333,0.18027756542633505,14.302960577924804,1.3326312192268333,0.18027756542633505,14.302960577924804,1.3326312192268333,0.18027756542633505,14.302960577924804,-1.9449821256605632e-14
18.872899,0,0.25,-0,1.4840950806356048,0.25,21.827068972179227,1.4840950806356048,0.25,21.827068972179227,1.4840950806356048,0.25,21.827068972179227,1.4840950806356048,0.25,21.827068972179227,-2.2503154802891098e-14
18.892842,0,0.25,-0,0.8903298218465423,0.25,29.688153136580247,0.8903298218465423,0.25,29.688153136580247,0.8903298218465423,0.25,29.688153136580247,0.8903298218465423,0.25,29.688153136580247,-2.4538708806348848e-14
18.912835,0,0.15000000596046448,0.05000000074505806,0.5531524513121369,0.1581138888986201,32.94631755350523,0.5531524513121369,0.1581138888986201,32.94631755350523,0.5531524513121369,0.1581138888986201,32.94631755350523,0.5531524513121369,0.1581138888986201,32.94631755350523,
18.932869,0,0.05000000819563866,0.15000000596046448,0.8065127029879946,0.15811389125470068,33.696591652682564,0.8065127029879946,0.15811389125470068,33.696591652682564,0.8065127029879946,0.15811389125470068,33.696591652682564,0.8065127029879946,0.15811389125470068,33.696591652682564,-1.9958710180986543e-14
18.952818,0,0.05000000819563866,0.15000000596046448,0.0855044022067446,0.15811389125470066,36.0503347091599,0.0855044022067446,0.15811389125470066,36.0503347091599,0.0855044022067446,0.15811389125470066,36.0503347091599,0.0855044022067446,0.15811389125470066,36.0503347091599,-8.763158079771235e-15
18.972811,0,-0.04999999329447746,0.25,-0.06427952579524998,0.25495097436457814,33.44659358251737,-0.06427952579524998,0.25495097436457814,33.44659358251737,-0.06427952579524998,0.25495097436457814,33.44659358251737,-0.06427952579524998,0.25495097436457814,33.44659358251737,3.4501718702058953e-15
18.992787,0,-0.04999999329447746,0.25,-0.6659717255022812,0.25495097436457814,30.08467711351439,-0.6659717255022812,0.25495097436457814,30.08467711351439,-0.6659717255022812,0.25495097436457814,30.08467711351439,-0.6659717255022812,0.25495097436457814,30.08467711351439,7.52128157118729e-15
19.012781,0,-0.14999999105930328,0.3500000238418579,-0.9195503486231402,0.38078867368540803,23.053583838079,-0.9195503486231402,0.38078867368540803,23.053583838079,-0.9195503486231402,0.38078867368540803,23.053583838079,-0.9195503486231402,0.38078867368540803,23.053583838079,3.4501718702058953e-15
19.032767,0,-0.2499999850988388,0.4500000476837158,-1.1167287253601828,0.5147815414957748,14.969371027333088,-1.1167287253601828,0.5147815414957748,14.969371027333088,-1.1167287253601828,0.5147815414957748,14.969371027333088,-1.1167287253601828,0.5147815414957748,14.969371027333088,1.4146169138360798e-15
19.052786,0,-0.2499999850988388,0.4500000476837158,-1.242651882098464,0.5147815414957748,6.296177748881706,-1.242651882098464,0.5147815414957748,6.296177748881706,-1.242651882098464,0.5147815414957748,6.296177748881706,-1.242651882098464,0.5147815414957748,6.296177748881706,1.517286147949688e-17
19.072764,0,-0.3499999940395355,0.3500000238418579,-0.9154554058288298,0.49497475947463826,-2.444753945546238,-0.9154554058288298,0.49497475947463826,-2.444753945546238,-0.9154554058288298,0.49497475947463826,-2.444753945546238,-0.9154554058288298,0.49497475947463826,-2.444753945546238,-2.402048642592214e-15
19.092769,0,-0.3499999940395355,0.3500000238418579,-0.7502179790710173,0.49497475947463826,-8.261882040315465,-0.7502179790710173,0.49497475947463826,-8.261882040315465,-0.7502179790710173,0.49497475947463826,-8.261882040315465,-0.7502179790710173,0.49497475947463826,-8.261882040315465,-1.9885764974118423e-15
19.112738,0,-0.3499999940395355,0.15000000596046448,-0.12012356724191164,0.38078865216260616,-12.479214279542836,-0.12012356724191164,0.38078865216260616,-12.479214279542836,-0.12012356724191164,0.38078865216260616,-12.479214279542836,-0.12012356724191164,0.38078865216260616,-12.479214279542836,-4.8438234215782307e-17
19.133711,0,-0.2499999850988388,-0,0.5282527366668077,0.2499999850988388,-12.174369348637313,0.5282527366668077,0.2499999850988388,-12.174369348637313,0.5282527366668077,0.2499999850988388,-12.174369348637313,0.5282527366668077,0.2499999850988388,-12.174369348637313,3.768227236185728e-15
19.152699,0,-0.2499999850988388,-0,0.6807338157683702,0.2499999850988388,-7.624174876480895,0.6807338157683702,0.2499999850988388,-7.624174876480895,0.6807338157683702,0.2499999850988388,-7.624174876480895,0.6807338157683702,0.2499999850988388,-7.624174876480895,
19.172697,0,-0.14999999105930328,-0.10000000149011612,1.3181138951094695,0.18027755716065794,-2.4690352159033555,1.3181138951094695,0.18027755716065794,-2.4690352159033555,1.3181138951094695,0.18027755716065794,-2.4690352159033555,1.3181138951094695,0.18027755716065794,-2.4690352159033555,4.78600508494755e-15
19.192692,0,-0.14999999105930328,-0.10000000149011612,1.1894594151290008,0.18027755716065794,6.432887684465445,1.1894594151290008,0.18027755716065794,6.432887684465445,1.1894594151290008,0.18027755716065794,6.432887684465445,1.1894594151290008,0.18027755716065794,6.432887684465445,
19.212662,0,7.450580596923828e-09,-0.20000000298023224,-1.2434407696720697,-0.20000000298023238,13.705050402439603,-1.2434407696720697,-0.20000000298023238,13.705050402439603,-1.2434407696720697,-0.20000000298023238,13.705050402439603,-1.2434407696720697,-0.20000000298023238,13.705050402439603,3.768227236185728e-15
19.232666,0,0.10000000894069672,-0.30000001192092896,-1.0078489900685739,-0.3162277801533207,4.3080297033533235,-1.0078489900685739,-0.3162277801533207,4.3080297033533235,-1.0078489900685739,-0.3162277801533207,4.3080297033533235,-1.0078489900685739,-0.3162277801533207,4.3080297033533235,2.7504498109403794e-15
19.252643,0,0.10000000894069672,-0.30000001192092896,-0.9536268831349801,-0.3162277801533207,-2.7111285281875537,-0.9536268831349801,-0.3162277801533207,-2.7111285281875537,-0.9536268831349801,-0.3162277801533207,-2.7111285281875537,-0.9536268831349801,-0.3162277801533207,-2.7111285281875537,2.1143388672224773e-15
19.27264,0,0.20000000298023224,-0.20000000298023224,-0.3148541669650129,-0.2828427166893039,-8.756365502151759,-0.3148541669650129,-0.2828427166893039,-8.756365502151759,-0.3148541669650129,-0.2828427166893039,-8.756365502151759,-0.3148541669650129,-0.2828427166893039,-8.756365502151759,2.368783329412933e-15
19.292629,0,0.20000000298023224,-0.20000000298023224,-0.1136212568087629,-0.2828427166893039,-10.061657475089984,-0.1136212568087629,-0.2828427166893039,-10.061657475089984,-0.1136212568087629,-0.2828427166893039,-10.061657475089984,-0.1136212568087629,-0.2828427166893039,-10.061657475089984,3.3865607546582814e-15
19.313611,0,0.10000000894069672,-0.05000000819563866,0.4066537428832149,-0.11180341053699282,-9.926358434540145,0.4066537428832149,-0.11180341053699282,-9.926358434540145,0.4066537428832149,-0.11180341053699282,-9.926358434540145,0.4066537428832149,-0.11180341053699282,-9.926358434540145,
19.332602,0,7.450580596923828e-09,0.09999999403953552,-0.5730002076026537,0.0999999940395358,-6.374870213344571,-0.5730002076026537,0.0999999940395358,-6.374870213344571,-0.5730002076026537,0.0999999940395358,-6.374870213344571,-0.5730002076026537,0.0999999940395358,-6.374870213344571,
19.352617,0,7.450580596923828e-09,0.09999999403953552,-0.3811972290870287,0.0999999940395358,-9.590299621929555,-0.3811972290870287,0.0999999940395358,-9.590299621929555,-0.3811972290870287,0.0999999940395358,-9.590299621929555,-0.3811972290870287,0.0999999940395358,-9.590299621929555,2.877672042035607e-15
19.372576,0,-0,0.19999998807907104,-0.15600794559684772,0.19999998807907104,-11.259460400627951,-0.15600794559684772,0.19999998807907104,-11.259460400627951,-0.15600794559684772,0.19999998807907104,-11.259460400627951,-0.15600794559684772,0.19999998807907104,-11.259460400627951,1.8598946167902586e-15
19.392557,0,-0,0.19999998807907104,0.06995946162971478,0.19999998807907104,-11.298215441286127,0.06995946162971478,0.19999998807907104,-11.298215441286127,0.06995946162971478,0.19999998807907104,-11.298215441286127,0.06995946162971478,0.19999998807907104,-11.298215441286127,-2.2112155077076093e-15
19.412549,0,-0,0.29999998211860657,0.26685124629768353,0.29999998211860657,-9.844673605571831,0.26685124629768353,0.29999998211860657,-9.844673605571831,0.26685124629768353,0.29999998211860657,-9.844673605571831,0.26685124629768353,0.29999998211860657,-9.844673605571831,-3.228992932952958e-15
19.432543,0,-0.10000000149011612,0.4000000059604645,0.6562619772956495,0.41231056870567223,-7.221515883849006,0.6562619772956495,0.41231056870567223,-7.221515883849006,0.6562619772956495,0.41231056870567223,-7.221515883849006,0.6562619772956495,0.41231056870567223,-7.221515883849006,-6.282325208689004e-15
19.452523,0,-0.10000000149011612,0.4000000059604645,0.7015195456550245,0.41231056870567223,-2.2629951623337297,0.7015195456550245,0.41231056870567223,-2.2629951623337297,0.7015195456550245,0.41231056870567223,-2.2629951623337297,0.7015195456550245,0.41231056870567223,-2.2629951623337297,-7.808991558315263e-15
19.473529,0,-0.20000000298023224,0.5,0.7858845450522907,0.5385164818202809,2.558105759827857,0.7858845450522907,0.5385164818202809,2.558105759827857,0.7858845450522907,0.5385164818202809,2.558105759827857,0.7858845450522907,0.5385164818202809,2.558105759827857,-8.57232494488663e-15
19.493495,0,-0.20000000298023224,0.5,0.6356541373374469,0.5385164818202809,7.511537244469305,0.6356541373374469,0.5385164818202809,7.511537244469305,0.6356541373374469,0.5385164818202809,7.511537244469305,0.6356541373374469,0.5385164818202809,7.511537244469305,-7.808991558315263e-15
19.51349,0,-0.30000001192092896,0.550000011920929,0.5336921772309253,0.6264982204807764,11.039931913331806,0.5336921772309253,0.6264982204807764,11.039931913331806,0.5336921772309253,0.6264982204807764,11.039931913331806,0.5336921772309253,0.6264982204807764,11.039931913331806,-4.7556592825792176e-15
19.532476,0,-0.40000003576278687,0.44999998807907104,0.4892593305638755,0.6020797437893047,13.586522684579835,0.4892593305638755,0.6020797437893047,13.586522684579835,0.4892593305638755,0.6020797437893047,13.586522684579835,0.4892593305638755,0.6020797437893047,13.586522684579835,-1.7023266892058166e-15
19.552474,0,-0.40000003576278687,0.44999998807907104,0.176927177243563,0.6020797437893047,15.616621408754881,0.176927177243563,0.6020797437893047,15.616621408754881,0.176927177243563,0.6020797437893047,15.616621408754881,0.176927177243563,0.6020797437893047,15.616621408754881,-6.845491580813497e-16
19.57345,0,-0.5000000596046448,0.24999995529651642,0.24922133574246885,0.5590170276949608,15.410423318546504,0.24922133574246885,0.5590170276949608,15.410423318546504,0.24922133574246885,0.5590170276949608,15.410423318546504,0.24922133574246885,0.5590170276949608,15.410423318546504,
19.593439,0,-0.5000000596046448,0.24999995529651642,-0.0647511374020624,0.5590170276949608,15.69868426599417,-0.0647511374020624,0.5590170276949608,15.69868426599417,-0.0647511374020624,0.5590170276949608,15.69868426599417,-0.0647511374020624,0.5590170276949608,15.69868426599417,2.368783329412933e-15
19.613431,0,-0.6000000834465027,0.049999963492155075,0.03790027300406251,0.6020798090660631,13.892865907113416,0.03790027300406251,0.6020798090660631,13.892865907113416,0.03790027300406251,0.6020798090660631,13.892865907113416,0.03790027300406251,0.6020798090660631,13.892865907113416,3.332283201035581e-16
